,id,title,popularity,vote_average,vote_count,genres,cast,director,keywords,overview,tagline
4658,150211,the frozen,1.084387,4.2,14,Horror Thriller,Brit Morgan Noah Segan,Andrew Hyatt,bickering accident denial of death,"After a harrowing snowmobile accident, a young couple is stranded in the woods and must survive while waiting for help to arrive. Events take a turn for the worse after the disappearance of Emma's boyfriend, leaving her on her own not only to battle the elements, but also to elude a mysterious hunter who is tracking her through the forest.",
4659,306667,horse camp,0.172299,5.5,2,Family Drama,Jordan Trovillion Dean Cain Sherryl Despres Dana Blackstone Annelyse Ahmad,Joel Paul Reisig,horse teenage girl,"What’s the matter with Kathy (Jordan Trovillion, Highland Park)? She’s your typical 17 year-old girl in search of something more in her life. It seems the only place she is going to find it is at Horse Camp. Her father Luke (Dean Cain, Lois &amp; Clark: The New Adventures of Superman) recognizes that she’s got it in her blood, a sensibility in her being - she understands horses just as much as they understand her. But at Horse Camp there is much more to learn, not only about horses, but about people and the many challenges of friendship.",The summer they'll never forget
4660,274758,give me shelter,0.278981,0.0,0,Documentary,Katie Cleary Robert Davi Carole Davis Alison Eastwood Tippi Hedren,Kristin Rizzo,helping animals,Give Me Shelter is a documentary to raise awareness for important animal issues around the world. This film uncovers the most prevalent issues in the animal world through the eyes of individuals dedicating their lives to them daily.,
4661,3060,the big parade,0.785744,7.0,21,Drama Romance War,John Gilbert Ren\u00e9e Ador\u00e9e Hobart Bosworth Claire McDowell Claire Adams,King Vidor,world war i silent film,"The story of an idle rich boy who joins the US Army's Rainbow Division and is sent to France to fight in World War I, becomes friends with two working class men, experiences the horrors of trench warfare, and finds love with a French girl.",
4662,40963,little big top,0.0921,10.0,1,Comedy,Sid Haig Richard Riehle Mel England Jacob Zachar Travis Betz,,independent film,"An aging out of work clown returns to his small hometown, resigned to spend the rest of his days in a drunken stupor. But when his passion for clowning is reawakened by the local amateur circus he finds his smile.",
4663,173224,along the roadside,0.166655,7.7,3,Romance Comedy Music,Michael Madsen Iman Crosson Lazar Ristovski,Zoran Lisinac,road movie,"Road movie about two young people from different parts of the world, their vastly different clashing cultures and their journey of self-discovery during the drive to the largest music festival in California.",
4664,18533,bronson,18.450613,6.9,733,Drama Action Crime,Tom Hardy Matt King James Lance Kelly Adams Katy Barker,Nicolas Winding Refn,prison isolation,"A young man who was sentenced to 7 years in prison for robbing a post office ends up spending 30 years in solitary confinement. During this time, his own personality is supplanted by his alter ego, Charles Bronson.",The Man. The Myth. The Celebrity.
4665,376010,western religion,0.58954,0.0,0,Western,Peter Shinkoda Merik Tadros Peter Sherayko Miles Szanto Jonathan Erickson Eisley,James O'Brien,,"The year is 1879. Gunfighters from the far reaches of the globe descend on Religion, AZ to compete in a legendary poker tournament. Drawn by the gold prize, the players come to realize that in this game, their very souls are at stake.","Your soul is at stake in Religion, Arizona."
4666,139948,burn,0.126676,6.9,6,Foreign Documentary,"Donald Austin Brendan ""Doogie"" Milewski Dave Parnell",Tom Putnam,michigan crisis fire fighting detroit woman director,"A character-driven, action-packed documentary about Detroit, told through the eyes of the Detroit firefighters, the men and women charged with the thankless task of saving a city that many have written off as dead.",One Year on the Front Lines of the Battle to Save Detroit
4667,77332,urbania,0.0651549999999999,5.2,10,Romance Drama,Dan Futterman Matt Keeslar Samuel Ball Lothaire Bluteau Alan Cumming,Jon Matthews,,"Charlie takes an odyssey through grief during a fall weekend in New York City. His encounters are planned and chance: with a homeless man who sleeps by his building, with a friend who's dying, with the couple who lives (and noisily loves) in the flat above him, with a bartender and a one-night-stand he follows home, and with a tattooed stranger whom he seeks out and befriends. Along the way, Charlie inhabits a city full of moments of violence and of stories and legends: a kidney thief, a microwaved poodle, a rat in a hot dog bun, a baby left on a car top, a tourist's toothbrush, needles in public-phone change slots. Charlie lives and tells his own stories. What caused his melancholy?",Heard any good stories lately?
4668,70478,the stewardesses,1.183892,4.3,5,Comedy,Christina Hart Ronald South William Condos Anita de Moulin Paula Erikson,Al Silliman Jr.,female nudity lesbian erotic movie,"The Stewardesses is a 1969 Softcore 3-D film. Produced on a budget of just over $100,000, the film grossed over $27,000,000 (USD) in 1970 dollars, becoming the most profitable 3-D film ever released. This has now been passed by James Camerons Avatar.",The Unpublishable Novel Is Now America's Most Controversial Film!
4669,35073,"the beast from 20,000 fathoms",2.043661,6.7,41,Adventure Horror Science Fiction,Paul Hubschmid Paula Raymond Cecil Kellaway Kenneth Tobey Donald Woods,Eug\u00e8ne Louri\u00e9,monster atomic bomb lighthouse arctic rampage,"The Beast from 20,000 Fathoms is a 1953 science fiction film directed by Eugène Lourié and stars Paul Christian, Paula Raymond and Cecil Kellaway with visual effects by Ray Harryhausen. The film is about an atomic bomb test in the Arctic Circle that unfreezes a hibernating fictional dinosaur, a Rhedosaurus, that begins to wreak havoc in New York City.",It's alive !
4670,9659,mad max,33.142185,6.6,1213,Adventure Action Thriller Science Fiction,Mel Gibson Joanne Samuel Hugh Keays-Byrne Steve Bisley Tim Burns,George Miller,chain baby bridge post-apocalyptic dystopia,"In a dystopian future Australia, a vicious biker gang murders a cop's family, and makes his fight with them personal.",The Maximum Force Of The Future
4671,10218,swingers,13.971673999999998,6.8,253,Comedy Romance,Jon Favreau Vince Vaughn Ron Livingston Patrick Van Horn Alex D\u00e9sert,Doug Liman,independent film stuffed animal hollywood drink swinger,"This is a story about Mike, a guy who left his girl in New York when he came to LA to be a star. It's been six months since his girlfriend left him and he's not doing so good. So, his pal and some other friends try and get him back in the social scene and forget about his 6 year relationship.",Cocktails first. Questions later.
4672,391,a fistful of dollars,38.771062,7.6,883,Western,Clint Eastwood Marianne Koch Gian Maria Volont\u00e9 Wolfgang Lukschy Jos\u00e9 Calvo,Sergio Leone,gang war victim of murder greed hostility spaghetti western,"The Man With No Name enters the Mexican village of San Miguel in the midst of a power struggle among the three Rojo brothers and sheriff John Baxter. When a regiment of Mexican soldiers bearing gold intended to pay for new weapons is waylaid by the Rojo brothers, the stranger inserts himself into the middle of the long-simmering battle, selling false information to both sides for his own benefit.","In his own way he is perhaps, the most dangerous man who ever lived!"
4673,43595,she done him wrong,0.6227520000000001,5.1,27,Comedy,Mae West Cary Grant Owen Moore Gilbert Roland Noah Beery,Lowell Sherman,singer night club owner,"New York singer and nightclub owner Lady Lou has more men friends than you can imagine. Unfortunately one of them is a vicious criminal who's escaped and is on the way to see ""his"" girl, not realising she hasn't exactly been faithful in his absence. Help is at hand in the form of young Captain Cummings a local temperance league leader though.",Mae West gives a 'Hot Time' to the nation!
4674,194588,short cut to nirvana: kumbh mela,0.004998,0.0,0,,,,,"Every 12 years over 70 million pilgrims gather at the meeting of India's holiest rivers, the Ganges and the Yamuna, for a spectacular spiritual festival: the Kumbh Mela. This documentary takes a voyage of discovery through this colorful event through the eyes of several Westerners and an ebullient young Hindu monk, Swami Krishnanand. Featuring encounters with some of India's most respected holy men and exclusive footage of His Holiness the Dalai Lama.",
4675,54897,the grace card,0.616283,6.5,10,Drama,"Michael Joiner Michael Higgenbottom Louis Gossett, Jr. Cindy Hodge",David Evans ,family's daily life bible platonic love hope church service,"Everything can change in an instant ... and take a lifetime to unravel. When Mac McDonald loses his son in an accident, the ensuing 17 years of bitterness and pain erodes his love for his family and leaves him angry with God ... and just about everyone else. Mac's rage stonewalls his career in the police department and makes for a combustible situation when he's partnered with Sam Wright, a rising star on the force who happens to be a part-time pastor and a loving family man. Can they somehow join forces to help one another when it's impossible for either of them to look past their differences-especially the most obvious one? Every day, we have the opportunity to rebuild relationships and heal deep wounds by extending and receiving God's grace. Offer THE GRACE CARD ... and never underestimate the power of God's love.",Never Underestimate The Power Of Grace ...
4676,83588,middle of nowhere,2.836537,6.6,7,Drama,David Oyelowo Maya Gilbert Sharon Lawrence Emayatzy Corinealdi Dondre Whitfield,Ava DuVernay,prison woman director,'Middle of Nowhere' follows a woman named Ruby who lost her husband to incarceration and lost herself in the process.,
4677,53256,three,5.937602,6.3,31,Romance Drama Comedy,Sophie Rois Sebastian Schipper Devid Striesow Annedore Kleist Alexander H\u00f6rbe,Tom Tykwer,sex bisexual science,"Hanna and Simon are in a 20 year marriage with an unexiting relationship. By chance, they both meet and start separate affairs with Adam. Adam has no idea that his two lovers are married, until they are all found out when Hanna becomes pregnant, with the natural doubts stemming from their situation.",Imagine the possibilities.
