3929,"warlock: the armageddon Fantasy Horror Science Fiction Anthony Hickox armageddon warlock Every six hundred years, a great evil has the opportunity to escape and unleash Armageddon. A group of five stones has the power to either free the evil, or banish it for another six hundred years. An order of Druids battles with a Warlock determined to unleash his father upon the world. "
3930,"8 heads in a duffel bag Comedy Crime Tom Schulman mexico vacation murder head Mafia hitman Tommy Spinelli (Joe Pesci) is flying to San Diego with a bag that holds eight severed heads, which he's bringing to his superiors to prove that some troublesome rival mobsters are permanently out of the picture. When his bag gets accidentally switched at the airport, Tommy must track down his duffel bag and the 8 heads it contains. A mindless comedy."
3931,"days of heaven Drama Romance Terrence Malick love triangle chicago wife husband relationship texas field In 1910, a Chicago steel worker accidentally kills his supervisor and flees to the Texas panhandle with his girlfriend and little sister to work harvesting wheat in the fields of a stoic farmer. A love triangle, a swarm of locusts, a hellish fire—Malick captures it all with dreamlike authenticity, creating at once a timeless American idyll and a gritty evocation of turn-of-the-century labor. Your eyes... Your ears... Your senses... will be overwhelmed."
3932,"thirteen conversations about one thing Drama Jill Sprecher independent film woman director The lives of a lawyer, an actuary, a housecleaner, a professor, and the people around them intersect as they ponder order and happiness in the face of life's cold unpredictability. Ask yourself if you're really happy."
3933,"jawbreaker Comedy Darren Stein confession jealousy nightmare ambition groupie 3 of Reagan High School's most popular girls pretend to kidnap their friend by shoving a jawbreaker into the victim's mouth to keep her from screaming. Their plan goes awry when the girl swallows the jawbreaker, choking to death. Now the leader of the pack will do anything to keep the accident a secret. Suck it and see..."
3934,"basquiat Drama History Julian Schnabel new york sex drug abuse homeless person new love Director Julian Schnabel illustrates the portrait of his friend, the first Afro-American Pop Art artist Jean Michel Basquiat who unfortunately died at a young age and just as he was beginning to make a name for himself in the art world. Along side the biography of Basquiat are the artists and the art scene from the early 1980’s New York. In 1981, A Nineteen-Year-Old Unknown Graffiti Writer Took The New York Art World By Storm. The Rest Is Art History."
3935,"frances ha Comedy Drama Noah Baumbach friendship loneliness black and white responsibility late coming of age An aspiring dancer moves to New York City and becomes caught up in a whirlwind of flighty fair-weather friends, diminishing fortunes and career setbacks. "
3936,"tsotsi Crime Drama Gavin Hood slum baby fight nudity leader The South African multi-award winning film about a young South African boy from the ghetto named Tsotsi, meaning Gangster. Tsotsi, who left home as a child to get away from helpless parents, finds a baby in the back seat of a car that he has just stolen. He decides that it his responsibility to take care of the baby and in the process learns that maybe the gangster life isn’t the best way. In this world... Redemption comes just once."
3937,"happiness Comedy Drama Todd Solondz rape sister sister relationship lover (female) pedophilia sister The lives of many individuals connected by the desire for happiness, often from sources usually considered dark or evil. Finding happiness can be a tragic comedy."
3938,"dysfunktional family Comedy Documentary George Gallo  Between sets from his hilarious live stand-up routine, in which he riffs on everything from Michael Jackson to terrorism, comedian Eddie Griffin tours his hometown of Kansas City and introduces viewers to his eccentric clan in this edgy mockumentary. Griffin's uproarious family members include oddballs such as Uncle Buckey, a former pimp, and Uncle Curtis, who possesses an extensive porn collection ... much of which he filmed himself! "
3939,"tusk Comedy Horror Kevin Smith canada obsession walrus deception search When his best friend and podcast co-host goes missing in the backwoods of Canada, a young guy joins forces with his friend's girlfriend to search for him. Let me tell you a story..."
3940,"oldboy Drama Thriller Mystery Action Park Chan-wook sushi restaurant rage and hate notebook daughter hostility With no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate businessman seeks revenge on his captors. 15 years of imprisonment, five days of vengeance"
